epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
16,,,,1799,0.97265625,-0.9620959758758545,,
16,,,,1835,,,0.9549999833106995,-0.9434982538223267
16,,,5.115196704864502,1835,,,,
,0.00047500000000249995,0.00047500000000249995,,1849,,,,
17,,,,1849,0.9609375,-0.9491490125656128,,
,0.00047500000000249995,0.00047500000000249995,,1899,,,,
17,,,,1899,0.96484375,-0.9577296376228333,,
17,,,,1943,,,0.9553999900817871,-0.9443067312240601
17,,,7.078381061553955,1943,,,,
,0.00047500000000249995,0.00047500000000249995,,1949,,,,
18,,,,1949,0.970703125,-0.9662917852401733,,
,0.00047500000000249995,0.00047500000000249995,,1999,,,,
18,,,,1999,0.97265625,-0.9667227864265442,,
18,,,8.672381401062012,1999,,,,
