epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
11,,,,1249,0.9921875,-0.9907915592193604,,
11,,,,1295,,,0.968999981880188,-0.9655917882919312
11,,,7.6800689697265625,1295,,,,
,0.004750000000024999,0.004750000000024999,,1299,,,,
12,,,,1299,0.994140625,-0.9915428757667542,,
,0.004750000000024999,0.004750000000024999,,1349,,,,
12,,,,1349,0.990234375,-0.9868492484092712,,
,0.004750000000024999,0.004750000000024999,,1399,,,,
12,,,,1399,0.984375,-0.9791184663772583,,
12,,,,1403,,,0.9724000096321106,-0.9683598875999451
12,,,5.028782367706299,1403,,,,
,0.004750000000024999,0.004750000000024999,,1449,,,,
13,,,,1449,0.984375,-0.9809524416923523,,
,0.004750000000024999,0.004750000000024999,,1499,,,,
13,,,,1499,0.986328125,-0.9846126437187195,,
13,,,,1511,,,0.9733999967575073,-0.9674964547157288
13,,,8.703897476196289,1511,,,,
,0.004750000000024999,0.004750000000024999,,1549,,,,
14,,,,1549,0.990234375,-0.9875989556312561,,
,0.004750000000024999,0.004750000000024999,,1599,,,,
14,,,,1599,0.99609375,-0.9939121007919312,,
14,,,,1619,,,0.9728000164031982,-0.9694565534591675
14,,,5.610800266265869,1619,,,,
,0.004750000000024999,0.004750000000024999,,1649,,,,
15,,,,1649,0.9921875,-0.9902064204216003,,
,0.004750000000024999,0.004750000000024999,,1699,,,,
15,,,,1699,0.990234375,-0.9887168407440186,,
15,,,,1727,,,0.9733999967575073,-0.9692407250404358
15,,,7.489746570587158,1727,,,,
,0.004750000000024999,0.004750000000024999,,1749,,,,
16,,,,1749,0.99609375,-0.994979977607727,,
,0.004750000000024999,0.004750000000024999,,1799,,,,
16,,,,1799,0.998046875,-0.9972607493400574,,
16,,,,1835,,,0.9742000102996826,-0.9696424007415771
16,,,5.774319648742676,1835,,,,
,0.004750000000024999,0.004750000000024999,,1849,,,,
17,,,,1849,0.99609375,-0.9946479201316833,,
,0.004750000000024999,0.004750000000024999,,1899,,,,
17,,,,1899,0.99609375,-0.9943006038665771,,
17,,,,1943,,,0.973800003528595,-0.9702261686325073
17,,,5.379912853240967,1943,,,,
,0.004750000000024999,0.004750000000024999,,1949,,,,
18,,,,1949,1.0,-0.9988687634468079,,
,0.004750000000024999,0.004750000000024999,,1999,,,,
18,,,,1999,0.9921875,-0.9916620850563049,,
18,,,6.53729772567749,1999,,,,
