epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.004750000000024999,0.004750000000024999,,1149,,,,
10,,,,1149,0.9765625,-0.9681155681610107,,
10,,,,1187,,,0.9685999751091003,-0.9600058794021606
10,,,3.9601666927337646,1187,,,,
,0.004750000000024999,0.004750000000024999,,1199,,,,
11,,,,1199,0.990234375,-0.9838412404060364,,
,0.004750000000024999,0.004750000000024999,,1249,,,,
11,,,,1249,0.9921875,-0.9825376272201538,,
11,,,,1295,,,0.9688000082969666,-0.9601160883903503
11,,,3.9377591609954834,1295,,,,
,0.004750000000024999,0.004750000000024999,,1299,,,,
12,,,,1299,0.982421875,-0.9752849340438843,,
,0.004750000000024999,0.004750000000024999,,1349,,,,
12,,,,1349,0.9765625,-0.9719064235687256,,
,0.004750000000024999,0.004750000000024999,,1399,,,,
12,,,,1399,0.986328125,-0.9793303608894348,,
12,,,,1403,,,0.9685999751091003,-0.9618418216705322
12,,,4.4633612632751465,1403,,,,
,0.004750000000024999,0.004750000000024999,,1449,,,,
13,,,,1449,0.98828125,-0.986270546913147,,
,0.004750000000024999,0.004750000000024999,,1499,,,,
13,,,,1499,0.982421875,-0.9756958484649658,,
13,,,,1511,,,0.9711999893188477,-0.9621602296829224
13,,,6.711518287658691,1511,,,,
,0.004750000000024999,0.004750000000024999,,1549,,,,
14,,,,1549,0.98828125,-0.9821938276290894,,
,0.004750000000024999,0.004750000000024999,,1599,,,,
14,,,,1599,0.994140625,-0.9859950542449951,,
14,,,,1619,,,0.9724000096321106,-0.963205873966217
14,,,5.217166900634766,1619,,,,
,0.004750000000024999,0.004750000000024999,,1649,,,,
15,,,,1649,0.986328125,-0.9806050062179565,,
,0.004750000000024999,0.004750000000024999,,1699,,,,
15,,,,1699,0.98046875,-0.9741373062133789,,
15,,,,1727,,,0.9696000218391418,-0.9628113508224487
15,,,4.104166507720947,1727,,,,
,0.004750000000024999,0.004750000000024999,,1749,,,,
16,,,,1749,0.9921875,-0.9844977259635925,,
,0.004750000000024999,0.004750000000024999,,1799,,,,
16,,,,1799,0.990234375,-0.9862611293792725,,
16,,,,1835,,,0.972599983215332,-0.9644148349761963
16,,,4.462934970855713,1835,,,,
,0.004750000000024999,0.004750000000024999,,1849,,,,
17,,,,1849,0.994140625,-0.9880741834640503,,
,0.004750000000024999,0.004750000000024999,,1899,,,,
17,,,,1899,0.98046875,-0.9758095741271973,,
17,,,,1943,,,0.9711999893188477,-0.9641829133033752
17,,,5.006916522979736,1943,,,,
,0.004750000000024999,0.004750000000024999,,1949,,,,
18,,,,1949,0.994140625,-0.9885530471801758,,
,0.004750000000024999,0.004750000000024999,,1999,,,,
18,,,,1999,0.986328125,-0.9784767627716064,,
18,,,5.572249889373779,1999,,,,
