epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.009500000000049998,0.009500000000049998,,1149,,,,
10,,,,1149,0.986328125,-0.9772152900695801,,
10,,,,1187,,,0.9670000076293945,-0.9612140655517578
10,,,6.384459495544434,1187,,,,
,0.009500000000049998,0.009500000000049998,,1199,,,,
11,,,,1199,0.984375,-0.979870080947876,,
,0.009500000000049998,0.009500000000049998,,1249,,,,
11,,,,1249,0.990234375,-0.9855465888977051,,
11,,,,1295,,,0.9629999995231628,-0.9595519304275513
11,,,5.391412258148193,1295,,,,
,0.009500000000049998,0.009500000000049998,,1299,,,,
12,,,,1299,0.984375,-0.9826966524124146,,
,0.009500000000049998,0.009500000000049998,,1349,,,,
12,,,,1349,0.984375,-0.9814497828483582,,
,0.009500000000049998,0.009500000000049998,,1399,,,,
12,,,,1399,0.974609375,-0.9686884880065918,,
12,,,,1403,,,0.9657999873161316,-0.9616574048995972
12,,,3.662910223007202,1403,,,,
,0.009500000000049998,0.009500000000049998,,1449,,,,
13,,,,1449,0.970703125,-0.9668796062469482,,
,0.009500000000049998,0.009500000000049998,,1499,,,,
13,,,,1499,0.982421875,-0.9775957465171814,,
13,,,,1511,,,0.9684000015258789,-0.9647796750068665
13,,,4.669676303863525,1511,,,,
,0.009500000000049998,0.009500000000049998,,1549,,,,
14,,,,1549,0.982421875,-0.977729082107544,,
,0.009500000000049998,0.009500000000049998,,1599,,,,
14,,,,1599,0.98828125,-0.9846009016036987,,
14,,,,1619,,,0.9684000015258789,-0.9660959839820862
14,,,5.929653644561768,1619,,,,
,0.009500000000049998,0.009500000000049998,,1649,,,,
15,,,,1649,0.990234375,-0.983909010887146,,
,0.009500000000049998,0.009500000000049998,,1699,,,,
15,,,,1699,0.982421875,-0.9776186347007751,,
15,,,,1727,,,0.9664000272750854,-0.9633421897888184
15,,,6.607722759246826,1727,,,,
,0.009500000000049998,0.009500000000049998,,1749,,,,
16,,,,1749,0.984375,-0.9810155630111694,,
,0.009500000000049998,0.009500000000049998,,1799,,,,
16,,,,1799,0.994140625,-0.9899711012840271,,
16,,,,1835,,,0.9685999751091003,-0.9646347761154175
16,,,7.311531066894531,1835,,,,
,0.009500000000049998,0.009500000000049998,,1849,,,,
17,,,,1849,0.982421875,-0.9811244010925293,,
,0.009500000000049998,0.009500000000049998,,1899,,,,
17,,,,1899,0.984375,-0.9824373722076416,,
17,,,,1943,,,0.9696000218391418,-0.9662638902664185
17,,,5.600618839263916,1943,,,,
,0.009500000000049998,0.009500000000049998,,1949,,,,
18,,,,1949,0.986328125,-0.9817323088645935,,
,0.009500000000049998,0.009500000000049998,,1999,,,,
18,,,,1999,0.986328125,-0.9859605431556702,,
18,,,8.548407554626465,1999,,,,
