epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.00047500000000249995,0.00047500000000249995,,749,,,,
6,,,,749,0.853515625,-0.8317515254020691,,
6,,,,755,,,0.8507999777793884,-0.8296874165534973
6,,,6.613362789154053,755,,,,
,0.00047500000000249995,0.00047500000000249995,,799,,,,
7,,,,799,0.841796875,-0.8362672328948975,,
,0.00047500000000249995,0.00047500000000249995,,849,,,,
7,,,,849,0.833984375,-0.8158355951309204,,
7,,,,863,,,0.8543999791145325,-0.8389617204666138
7,,,4.1824564933776855,863,,,,
,0.00047500000000249995,0.00047500000000249995,,899,,,,
8,,,,899,0.8515625,-0.8344427347183228,,
,0.00047500000000249995,0.00047500000000249995,,949,,,,
8,,,,949,0.83984375,-0.8280124068260193,,
8,,,,971,,,0.8587999939918518,-0.843949019908905
8,,,5.091824531555176,971,,,,
,0.00047500000000249995,0.00047500000000249995,,999,,,,
9,,,,999,0.86328125,-0.8507202863693237,,
,0.00047500000000249995,0.00047500000000249995,,1049,,,,
9,,,,1049,0.845703125,-0.8352388739585876,,
9,,,,1079,,,0.9247999787330627,-0.8952092528343201
9,,,3.699666738510132,1079,,,,
,0.00047500000000249995,0.00047500000000249995,,1099,,,,
10,,,,1099,0.9453125,-0.9237022399902344,,
,0.00047500000000249995,0.00047500000000249995,,1149,,,,
10,,,,1149,0.931640625,-0.9107277393341064,,
10,,,,1187,,,0.9462000131607056,-0.9276183843612671
10,,,4.392489433288574,1187,,,,
,0.00047500000000249995,0.00047500000000249995,,1199,,,,
11,,,,1199,0.95703125,-0.9396310448646545,,
,0.00047500000000249995,0.00047500000000249995,,1249,,,,
11,,,,1249,0.94921875,-0.9312314391136169,,
11,,,,1295,,,0.9490000009536743,-0.9341892600059509
11,,,6.29690408706665,1295,,,,
,0.00047500000000249995,0.00047500000000249995,,1299,,,,
12,,,,1299,0.9609375,-0.9432219862937927,,
,0.00047500000000249995,0.00047500000000249995,,1349,,,,
12,,,,1349,0.95703125,-0.9431308507919312,,
,0.00047500000000249995,0.00047500000000249995,,1399,,,,
12,,,,1399,0.955078125,-0.9396070241928101,,
12,,,,1403,,,0.9520000219345093,-0.9380356669425964
12,,,7.264613628387451,1403,,,,
,0.00047500000000249995,0.00047500000000249995,,1449,,,,
13,,,,1449,0.943359375,-0.9352490305900574,,
,0.00047500000000249995,0.00047500000000249995,,1499,,,,
13,,,,1499,0.953125,-0.9399968385696411,,
13,,,,1511,,,0.9549999833106995,-0.9413456916809082
13,,,5.82205867767334,1511,,,,
,0.00047500000000249995,0.00047500000000249995,,1549,,,,
14,,,,1549,0.962890625,-0.946638286113739,,
,0.00047500000000249995,0.00047500000000249995,,1599,,,,
14,,,,1599,0.966796875,-0.9542385935783386,,
14,,,,1619,,,0.9557999968528748,-0.943192183971405
14,,,5.528359413146973,1619,,,,
,0.00047500000000249995,0.00047500000000249995,,1649,,,,
15,,,,1649,0.962890625,-0.9511123895645142,,
,0.00047500000000249995,0.00047500000000249995,,1699,,,,
15,,,,1699,0.9765625,-0.9636886119842529,,
15,,,,1727,,,0.9575999975204468,-0.9454131126403809
15,,,5.082103729248047,1727,,,,
,0.00047500000000249995,0.00047500000000249995,,1749,,,,
16,,,,1749,0.96484375,-0.9546682834625244,,
,0.00047500000000249995,0.00047500000000249995,,1799,,,,
16,,,,1799,0.96484375,-0.9532625675201416,,
16,,,,1835,,,0.9593999981880188,-0.9474467635154724
16,,,6.549860000610352,1835,,,,
,0.00047500000000249995,0.00047500000000249995,,1849,,,,
17,,,,1849,0.95703125,-0.9504187107086182,,
,0.00047500000000249995,0.00047500000000249995,,1899,,,,
17,,,,1899,0.966796875,-0.9563963413238525,,
17,,,,1943,,,0.9607999920845032,-0.9489502906799316
17,,,7.977445602416992,1943,,,,
,0.00047500000000249995,0.00047500000000249995,,1949,,,,
18,,,,1949,0.951171875,-0.9484575986862183,,
,0.00047500000000249995,0.00047500000000249995,,1999,,,,
18,,,,1999,0.96875,-0.9584360718727112,,
18,,,9.763886451721191,1999,,,,
